Text,Label
'माननीय @RahulGandhi जी कांग्रेस पार्टी के अध्यक्ष पद को स्वीकार करें🙏 राहुल गांधी जिंदाबाद 👍✌️ जय कांग्रेस,0
'@khanumarfa @svaradarajan कागज खोज जेहादी औरत,2
'उन्मादी जिहादी जाहिल दिखावटी,2
'चीन भले ही  भारत का दुश्मन हैं  लेकिन इस्लाम के प्रति उसके नज़रिये का मैं कायल हूँ। ! 😂😂😂,2
'#जेहादी_ममता शर्म करो । #बंगाल_सरकार_बर्खास्त_करो,2
'@Adityaa41410188 @BilluPsycho @xxxBlackKingxxx @SatyaAsur @BaggerV60387384 @getmemetemplate @iAashu_sh @RavinderGupta_ @ijoooolly @_sarcasm4u_ Reservation wala hai dimag nhi hota inme. Ye apne bacche ko kaat ke khaega murkh hai ye chuslim ,2
'साहब ने जमाती मे कोरोना ढुंडा था  अब कोरोना साहब की पार्टी के लोगों को ढुंड रहा हे,2
'@anjaanmaya @oops_u क्रिकेट चै खेले राम्रो,0
'@AslamRaineeMLA @myogioffice @myogiadityanath @AwasthiAwanishK @ChiefSecyUP अल्लाह आपको जल्द शिफा अता फरमाए आमीन 🤲,1
'@AjayLalluINC 👌लायन👌लल्लू जिंदाबाद###,0
'@Barmer_Sharif तुम्हे जिहादी मीडिया पसंद है,2
'@Piyushgarg014 @ShilpiSinghINC हा भक्त जिन्दाबाद✊,0
'राय में इख़्तिलाफ़ रहमत है। दिलों में इख़्तिलाफ़ अज़ाब है।     🌹अल्लाह हाफिज़ ❤️,1
'@riyaaz_1 माशा अल्लाह बहुत खूब गुड मॉर्निंग,1
'झूठ के कितने जाल बिछा लो सच तो फिर भी आज़ाद रहेगा !  कन्नौज पूर्व सांसद @dimpleyadav जिंदाबाद,0
'#संविधान_दुश्मन_जेहादी_सैतान  बंगलुरु काण्ड।।,2
'@Monotheistic__ बेशक लब्बैक या हुसैन अलैहिस्सलाम,1
'इस जेहादी पर सख्त कार्यवाही होना चाहिये। @HMOIndia @AmitShah @myogiadityanath,2
'@vinodkapri वो कोई तीस मार खान नही था शायरी की आड़ में जिहादी ज़हर उगलने वाला था वो,2
'@AayatSi83737814 @Halima_Sultan_ माशाअल्लाह  मुबारक हो,1
'कितनी सही तरीके से जिहादी कौम को परिभाषित किया गया है।,2
'बैंगलोर दंगे: दिल्ली दंगे और शाहीन बाग से जिहादी खाका-महिलाओं और बच्चों को मानव ढाल के रूप में इस्तेमाल किया जाएगा।  #CapTerror,2
'@KuldeepHindu10 जय श्री राम कुलदीप हिन्दू ज़िन्दाबाद,0
'@SalmanNizami_ क्यों बे जेहादी   कहा नंबर 1 पर है    अच्छा आतंकी और जेहादी बनाने में नंबर 1 है,2
'इस्लामिक लड़कियों के इस्लाम ग्रहण कर मुस्लिम लड़को से शादी करने यानी लव जिहाद के मामले इस संगठन ने किए है   #बैन_देशद्रोही_PFI,2
'@pablo_nehru_da @sunita_yadav122 तू जेहादी है ना मादरजात सफुरा रण्डी के दल्ले,2
'क्रिकेट कप्तान सबसे बेहतरीन कौन ?,0
'इज़राइल वाले गाजा में दीवाली मना रहे  #IStandWithIsrael #IDF  ☺️☺️,0
'Happy New year          मोहर्रम     हिजरी 1442,1
'@narendramodi @iitbombay PM @narendramodi जिंदाबाद,0
'@tabasun_khatun माशा अल्लाह,1
'जेहादी दंगाइयों से नुकसान वसूली के साथ इनका राशन  वोटर आधार खत्म किया जाए सभी सरकारी योजना से वंचित किया जाए    #बैन_देशद्रोही_PFI,2
'@modi_fan56 वैसे तो मैं यह दिवाली और वह दिवाली ही नहाता हूं  पर बारिश में गीला हो गया था,0
'@TheDeepak2020In जेहादी,2
'कर्नाटक में भगवा सरकार है जेहादियों की हिम्मत नहीं हुई मंदिर तोड़ने की अलतकिया करके जेहादी करतूतो पर पर्दा डालने की कोशिश कर रहे,2
'आपको और आपके परिवार को नया साल 1443 हिजरी मुबारक हो,1
'सुशांत सिंह राजपूत का पोस्टमार्टम करने वाले डॉक्टर CBI के सवालों का जवाब नहीं दे पा रहे हैं  लगता है इस केस में यह डॉक्टर भी जेल जाएंगे?,0
'@Muskan85106548 नशा मुक्त भारत का संकल्प भारतीय शक्ति चेतना पार्टी जिंदाबाद जिंदाबाद,0
'@Yours_Purvi अगर ऐसा है तो मैं उनके लिए दुआ करता हूँ कि अल्लाह उन्हे ऐसी ही अमन अता फरमाए। आमीन।,1
'जोरदार जबरजस्त जिंदाबाद #झांसी_की_रानी_कंगना,0
'योगी मॉडल से ही सबक सीखेंगे जाहिल जेहादी।,2
'@janardanmis बालीवुड = भाँडो की जमात..  हिंदुत्व के शत्रु... जेहादी  घटिया  घमंडी  गिरे हुए लोग।,2
'@ShivSambhu24 @GalaxyAbhishek हम जेहादी लगते है तुमको??  😂😁😆,2
'या इलाही कश्मीर में शांति ओर अमन हो,1
'माशाअल्लाह बहुत ही सुन्दर,1
'@RanaAyyub वो लोग अपना इलाज करा रहे है छुप नही रहे तब्लीगीयो कि तरह। जेहादी जहरीली औरत,2
'@asadowaisi Jab kata hua paida hone lagega Tabhi banegi babari masjid,2
'अंतरराष्ट्रीय क्रिकेट में आप की बहुत याद आएगी धोनी और रैना सर  मैं तो धोनी सर आप की स्टंपिंग बहुत मिस करूंगा 😭😭😭,0
'@Republic_Bharat एक और जिहादी,2
'@zoo_bear जिहादी पूरा शहर जलाकर एक मंदिर बचाने का नाटक करते हैं ओर हिन्दू फिर से चिल्लाने लगता है कि ये सभी एक जैसे नहीं होते,2
'आओ अदम से देखो कि ! जहाँ में तिरी मोहब्बत की दीवाली है !! #रीमा_कुमार  #SushanthSinghRajput  #SCBacksCBIForSSR,0
'@nazreens786 खुदा हाफ़िज़,1
'@DaminiY26747626 @khanumarfa लगता है आपको उनकी शायरी से ज्यादा उनकी जेहादी विचारधारा पसंद थी,2
"""ऐ 'फ़ना' इश्क़ का दस्तूर तुझे क्या मालूम ? इश्क़ में दिल ही नहीं सर भी दिए जाते हैं !! #या_हुसैन_ज़िंदाबाद",0
'@DeepikaSRajawat अरे कोमरेड की पालतू क्या हुआ तेरा धर्म हिन्दू है या फिर तू जेहादी है,2
'@akanshagrahari अंतोनियो जेहादी मुस्लमान फिरोज खान की बहू,2
'इन्ना लिल्लाहि वा इन्ना इलैहि राजिऊन अल्लाह इनके घर वालों  रिश्तेदारों को सब्र करने की तौफीक दें। आमीन !,1
'भईया ये #दाढ़ी_वाले_जिन्नाह ट्रेंड हुई रहा है का हुआ कऊनो छाती पीट रहा क्या   हाहाहाहा😸😸 जरूर कऊनो कटवा ही हुईयें..🤓🤓 ,2
'@ShadabUmar92 @sardanarohit @aajtak एक ही बात है जेहादी,2
'जेहादी सोच थी उसकी कोई सायर थोड़े ही था। हम क्यों मनाएं गम वो अब्दुल कलाम थोड़े ही था?,2
'@Asli_Shivani #जेहादी_मुक्त_भारत,2
'मजदूर एकता जिन्दाबाद,0
'@omthanvi @prabhatkhabar क्रिकेट सम्राट पत्रिका में भी धौनी ही लिखा होता था।,0
'@AjayLalluINC @rajesh_inc अल्लाह उनकी तबियत मै सुधार देना अमीन,1
@Sabhapa20724462 @Prateek70890259 जेहादी को क्या मिलेगा। स्वर्ग/नर्क,2
'भाई लोगों ने कोई कसर नहीं छोड़ी है जेहादी ठरकी भट्ट को सबक सिखाने के लिए,2
'जेहादी सोच थी उसकी  कोई शायर का काम थोड़ी था। मनाएं क्यों हम उसका गम  वो अब्दुल कलाम थोड़ी था।।  ~मुकेश,2
"'नाम “राहत"" रख दिया उस  जिहादी का 🤔🤓😲😎🙄 जब जिक्र अब्बा का आया तो पूरा ""इंदौर"" लिख दिया 🙈🥵🙊🤣🙉",2
'@___Ishq_ आमीन haaay 🤣🤣👊👊👊,1
'@YashwantSinha गांड में इतनी छेद करेंगे  न हमारे हीरो की.... छींक... पाद्द बंद हो जायेगा l बिलायती कुत्ता  #इंक़लाब_ज़िंदाबाद,0
'@iamsrk वो दीवाली भी मनाता है  वो ईद भी मनाता है   वो शाहरुख खान है साहेब  इंसानियत का पाठ पढ़ाता है।❤️,0
'@TheArvindPandey @madankaushikbjp अरविंद पांडेय जी जिन्दाबाद!,0
'जेहादी मानसिकता #bangaloreriots,2
'#HEERA ने नग्ना जुम्मा तेहज़ीब की क्या मिसाल पेश की है   #TuesdayThoughts  #TuesdayMotivation  @khanumarfa आउंटी की मौसी है ये,1
'सभी अहले वतन को इस्लामिक 1442 हिजरी नया साल मुबारक हो,1
'@SalmanNizami_ सुना है इजरायल वाले जब मन करता है तभी दीवाली मनवा देते हैं! गाज़ा में।  😂😂🤣🤣,0
'‘क्रिकेट के शहंशाह’ महेंद्र सिंह धोनी को सलाम… via @Soochna Sansar,0
'@Rahu01934950 अमेरिका आदि देशों में तो आजकल इस्लाम के प्रति लोगों की नफरत बढ़ती जा रही है  No Islam  No God की विचारधारा बढ़ रही है,2
'@ajeetbharti बहुत शानदार अजीत भाई 🙏  राहत जेहादी जब जहन्नम से 72 बकरियों के आगोश में लेटकर आपको देखता होगा तो अपनी शायरी पे रोता होगा.,2
'@Imkzu07 कितने महके महके हुए हैं मदीने के फूल की।  कर्बला तेरी किस्मत पे लाखो सलाम।। 1 मोहर्रम 1442 हिजरी,1
'@RajputAditi तब तो सारे जिहादी और जयचंद घर मे ही बैठा रहेंगे,2
'@asgarQu90939148 @MEhboobT8 @Sunitabhati13 @Rafiqchouhan8 @KumarChunnilal @ashokgehlot51 @INC_akhter आमीन,1
'@Real_suyash_69 पूरे देश में योग्य मॉडल की जरूरत है उनके मॉडल को अपनाया गया तो जिहादी हजार बार दंगा करने से पहले सोचेंगे,2
'@SamThakkar2 क्या यह प्रारंभ है दीवाली की साफ सफाई का?,0
'#INDIAunitedtoPostponeJEE_NEET दीवाली मना लेने दो plz  @msisodia @DrRPNishank  @nitin_gadkari  @AmitShahOffice @SonuSood @narendramodi,0
'@brand_bittu इस्लाम,1
'@SalmanNizami_ चीन की रूठी है घरवाली (पाकिस्तान) क्योंकि इज़राइल गाज़ा में मना रहा है दिवाली 😆🤣,0
'मर्यादा पुरुषोत्तम श्रीराम मंदिर का भूमिपूजन सहन ना कर पाने के कारण जेहादी का इन्तेकाल हो गया।   #राहत,2
'@mawai_rs @sambitswaraj न हम मुल्ला है ना ऐसा सोचते हैं समझे धर्म पहले इंसान हैं और हिन्दू धर्म मे कर्म ही पूजा हैं  सबसे पहले इंसानियत हैं आप लोगो के लिए तो मंदिर ही बन रहा आप ही बाहर वहां रहिएगा   हम तो घर मे मंदिर बना के भगवान की पूजा कर लेते हैं।,2
'#यूपीपुलिस  जिंदाबाद,0
'@samina_fayaz रडी दलाल मीडिया इस को कौन सी जमाते से जोड़गी तबलीगी या भगेवा आतंकी से,2
'@Cutey_naaz तुम ईद का चाँद हो गई हो,1
'इस्लामिक नया साल मुहर्रम हिजरी 1442 मुबारक,1
'करोना 20 लाख के पार  ताजमहल जमामस्जिद  कुतुबमीनार तोड कर हस्पताल बनाया जाऐ क्यो की 40% मरीज जमाती रोहिंग्या  बागलादेशी है,2
'@sardanarohit @aajtak देखिये धोनी का लाजवाब क्रिकेट कैरियर सिर्फ धोनी फैन के लिए,0
'अजीब बात है!ये जेहादी मरकर भी ट्वीट कर रहा है।ये मर भी गया है या मरने का नाटक कर रहा है।,2
'@dr_kafeel_ अल्लाह हु अकबर   अल्लाह के घर में देर है अंधेर नहीं,1
'मुझे लगता है कि सुशांत सिंह राजपूत मौत मामले की जांच सीबीआई के जगह रिपब्लिक टीवी को सौंप देनी चाहिए. 😞  #DishaSushantMurderLink,0
'@Javedakhtarjadu आगे के शब्द थुंक के साथ-साथ हवा में उड गएँ क्या जेहादी चच्चा 🙄☺,2
'#ProphetForAll सबके लिए नहीं केवल जिहादी मुल्लों के लिए प्रॉफिट है,2
'माशा अल्लाह क्या बात है।,1
'ऐसा यहाँ रहनें वाले जेहादी भी मानते हैं ।।,2
'@ZeeNews @AmanChopra_ भूले नहीं? हकीकत देश में बैठा गद्दार कटवा है ओवैसी? ,0
'@GalaxyAbhishek #जेहादी_ममता,2
'@nazreens786 माशा अल्लाह अच्छी सोच,1
'@0mm0n @narayansingh108 @INCIndia @MayurWahane9 तूं समझ भी नहीं पाएगा। ये बता तूं चमचा है। कि कटवा है।..?? ,2
'भीम आर्मी जिन्दाबाद,0
'#सभी #हिन्दू #इस #जेहादी #को #रिपोर्ट #करे,2
'#DishaSushantMurderLink सुशांत सिंह राजपूत के कातिलों का धीरे-धीरे पता लग रहा है #Justice4SSR,0
"'@PNRai1 मुसलमान भारत में ""Islamic study"" करके IAS बन सकते हैं पर  ""HINDUISM"" पढ कर चपरासी भी नहीं बन सकते क्यों  #NadiaBeigh_Is_Terrorist",2
'@JainKiran6 @khatriravikisho दिवाली इजराइल की  बरबादी गाजा की!,0
'@Gulabchandraku6 @Sandhya_bscp @AJAYAWASTHI108 @PMOIndia @NewsNationTV @ZeeNews भारतीय शक्ति चेतना पार्टी जिंदाबाद जिंदाबाद,0
"'आलम-ए-इस्लाम को इस्लामिक नया साल ""1442 हिज़री"" मुबारक हो 🌹",1
'@RahulSinhaZee जेहादी सूवर,2
'@KHAN_JOIN_TWITS @AltafWala @SatishM81957227 @ReallySwara @KapilMishra_IND हाँ बोल जेहादी  जमाती,2
'@GURJAR1509 @SachinPilot सचिन पायलट जिंदाबाद,0
'@MohdSha61847310 @Ravishk356 @The_vinaydubey @ZaidiRifat @Nargis_Ansari73 @Fardeenjubair @sanamshaikh0786 @KapilSharmaK9 जुम्मा मुबारक,1
'सचिन थांबला म्हणून क्रिकेट थांबले नाही. तसेच ते धोनी थांबल्यावरही थांबणार नाही. पण...#msd #Dhoni #Cricket,0
'@DrKafeel_Khan अल्लाह पाक सलामत रखें आमीन,1
'आप सभी हजरात को नया साल 1442 हिजरी  की बहुत बहुत मुबारक बाद,1
'@FaridAl78285401 @AMISHDEVGAN तुम्हें तो आतंकवादी और जिहादी साबित कर दिया तभी तेरे मिर्ची लगी,2
'आग लगा कर शायरी पढ़ना  शायरी पढ़ कर आग लगाना। टिपिकल जिहादी। @zoo_bear,2
'@SalmanNizami_ इजराइल गाजा में मना रहा दिवाली।   सब धुंँआ धुँआ कर दिया।,0
'@AjazkhanActor बद करो  जेहादी अड्डा है सुअर पालन केन्द्र बना दिया है,2
'कट्टर इस्लामिक जिहादी आतंकवादी है ये सब के सब।,2
'ये हरामी पक्का मुला मुलायम की औलाद है   योगी ज़िंदाबाद,0
'Islamic Happy new year  तमाम अहले मुस्लिमीन को इस्लामी नया  साल मुबारक हो,1
'@HansrajMeena जो खुद ही  जेहादी अर्बन नक्सलों के  जूतों को चाटने के लिए घोषित हो  उसे किसी औऱ को  कुछ घोषित करने का क्या अर्थ निकलता है 🤔,2
'@AonullahMiyan @SaKku______ @JafarAnsari02 आमीन सुम्मा आमीन नहीं मेने गलती नहीं निकाली है मेने बस अपने तरीके से उस shayery को typ किया है,0
'सुशांत सिंह की राजपूत केस का भी वही हाल होगा जो आरुषि हेमराज केस का हुए था..  #CBI4SSR,0
'#BREAKING | मुंबई: सुशांत सिंह राजपूत के दोस्त सिद्धार्थ पिठानी डीआरडीओ गेस्ट हाउस पहुंचे,0
'साउथ में जेहादी और दिल्ली में एक ही है।,2
"'इस्लामिक नया साल "" 1442 हिज़री "" मुबारक हो!",1
'@arnabofficial7 सुशांत सिंह राजपूत हमारे स्टार को इंसाफ ज़रूर मिलेगा  पर तु भोंकना ज़रा कम कर तेरी फटी आवाज से टीवी के इस्पीकर फट जाते हैं,0
'इलाही भेज दे कोई उमर फारूक सा इन्सां🙏  य़ा फिर कश्मीर मे कोई सलाहुद्दीन पैदा कर🙏 #SaveKashmir,1
'@k_abjaoO माशाअल्लाह। ज़ज़्बे को सलाम।,1
'इजराइल अभी से दीवाली मना रहा है  ग़ाज़ा ध्वस्त😅 #इंडिया_स्टैंड्स_with_israel  🇮🇱🤝🇮🇳,0
'@ArnabKGoswami @narendramodi दिशा सालियान और सुशांत सिंह राजपूत को इंसाफ मिलना चाहिए।।  @narendramodi  @narendramodi177,0
'#सुशांत_सिंह_राजपूत का क्या हुआ...??,0
'@ipathak25 @GautamGambhir टैग करके आखिर आप चाहते क्या हो भईया कि क्रिकेट से रिटायर होके इंसान लूडो भी न खेले।,0
'@digvijaya_28 परेशान ना हो जेहादी  अगला कदम काशी  मथुरा होगा,2
'Dr Subramanian Swamy ji  जिंदाबाद जिंदाबाद 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0
'@_Time_Machine__ @WilfredQuadros @GauravPandhi देख ले जेहादी।,2
'@Rozykhatoon9 सुभान अल्लाह,1
'@kattar__hinduu #जय_श्रीराम  #हम_सब_एक_साथ_हैं  #लव_जिहाद  #पालघर_संतों_को_न्याय_दो  #सुशांत_सिंह_राजपूत  @AmarNathBajpai9,0
'इस्लामिक नए साल की मुबारकबाद! ~1442 हिजरी,1
"""'सुशांत सिंह राजपूत को जहर देकर मारा गया'-सुब्रमण्यम स्वामी का बड़ा दावा",0
'@ajaykum61068972 Hahahaha  आमीन  🤣🤣,1
'भारत को 2011 का क्रिकेट विश्वकप दिलाने में सबसे अहम योगदान किसका था ?  🤣🤣,0
'@SrBachchan जेहादी,2
'@OpIndia_in इसके चूतड़ लाल करो  SC कुछ कमाल करो  दिवाली से पहले धमाल करो  अबकी मुर्गा हलाल करो।,0
'@AjayLalluINC लालू भईया जिंदाबाद जिंदाबाद,0
'@Mahaveergurjar_ महावीर गुर्जर जिंदाबाद,0
'@Republic_Bharat और क्या करेंगे साले जिहादी,2
'@dr_sanju23 माशाअल्लाह  Salute to your profession,1
'@SairaChauhan माशा अल्लाह बहुत ही खूबसूरत,1
'@KmSaravag मुस्लिम कौम मतलब जेहादी आतंकबादी दंगाई हलाला प्रेमी,2
'@RZ_Says @GauravPandhi @sambitswaraj बाबर की औलाद बाबर के कोठे Harem  निकले हुए पिल्ले🐖 गद्दार देशद्रोही दंगाई पत्थरबाज जाहिल जिहादी,2
'@thewire_in @khanumarfa एक जिहादी   दूसरा जेहादन,2
'@sonofmallah सन ऑफ मल्लाह मुकेश साहनी जिंदाबाद,0
'बेंगलुरु में आग लगाने वाले आतंकी हैं  जिहादी हैं  बिके हुए जाहिल हैं  देश और समाज के दुश्मन हैं।,2
'ए अल्लाह एक मौका हमको भी दे सफर-ए-मक्का का  सुना हैं तेरे घर और जन्नत में कोई फर्क नहीं! . #जुम्मा__मुबारक_💝 @mewati_ramzan 👈,1
'@sayba_naaz Okay 😜 good night खुदा हाफिज़,1
@Danishr81802292 @SHAHEEDBHAGAT__ @kalpeshravals @AMISHDEVGAN निकल जेहादी चमचे,2
'@KapilMishra_IND वो पब्लिक को हुतिया समझता है  जिहादी bsdk !!,2
'पटना में सुशांत सिंह राजपूत के फैन्स लगातार सोशल मीडिया पर भी उनको न्याय दिलाने की मुहिम चला रहे हैं.,0
'#पुछता_है_भारत ??क्या आज अर्णव  जी नहीं होते तो सुशांत सिंह राजपूत को न्याय मिल पाता!,0
'हिसार को मिली नई सौगात....! दुष्यंन्त चौटाला जिंदाबाद!,0
बताइए शाहजहां 1650 में ताजमहल बनवा के इतना इतराया की मजदूरों के हाथ कटवा दिए और ये पुरानी काशी के  मंदिरों की शिल्पकारी हैं जो शाहजहां के पूर्वज तैमूर लंग जब पैदा नही हुए थे तब के पहले के बने हुए हैं।,2
'@raihanrvadra @RaihanRVadra__ @MeThomasVijayan आदरणीय बड़े भाई श्री रिहान वाड्रा जिंदाबाद,0
'@atulpradhansp @RachnaSinghSP @yadavakhilesh @ANI @bstvlive @ABPNews @aajtak अखिलेश यादव जिंदाबाद।,0
'@ABPNews @DrKumarVishwas दो गज जमीन में समा गया जेहादी  इसके बाप का ये जहाँन थोड़े ही है।,2
'@ShayarImran सूरत है भोली   गंदी है सीरत  दिखते हो अच्छे   जिहादी है अंदर,2
'@vinodkapri वो था ही कौन? एक जेहादी बस!,2
'@ManuRaghuwans14 @RishavPandit18 हुकूमत में खौफ पैदा करना चाहते है जिहादी,2
'@ThePushpendra_ 72 हुरररररररररररररररररे मिल गया होगा अब तक ।  जय हो करोना माता जेहादी पर आप की कृपा बनी रहे।🙏🙏,2
'@PDhukr @vinodkapri इनके लिए सहानुभूति मुनासिब नहीं है   वतन के जेहादी गद्दार है ये,2
'@SGanguly99 @JayShah @BCCI  बिहार क्रिकेट में “क्रिकेट” छोड़ कर सब कुछ हो रहा है। बीसीसीआई अपने हाथों में लें बिहार क्रिकेट को। ध्यान दें।,0
'@SushantBSinha यह सब जेहादी हैं इनका खौफ फैलाना काम है इनके ऊपर सख्त कार्रवाई होनी चाहिए,2
'हमारे लिए समाज से बढ़कर कुछ भी नहीं है।  भीम आर्मी भारत एकता मिशन  आजाद समाज पार्टी जिन्दाबाद   A. K. Pankaj,0
"'आलम-ए-इस्लाम को  इस्लामिक नया साल  ""1442 हिज़री""मुबारक हो! 🌹  #islamicnewyear1442 ❣️❣️❣️",1
'@maulanajalim काफिरो को दीवाली से पहले की दीवाली मुबारक ।,0
'पाकिस्तान क्रिकेट टीम में सेलेक्शन को लेकर मचा बवाल  इस बार सोहैल तनवीर ने साधा निशाना  #Pakistan | #SohailTanvir,0
'@priyankagandhi @DeependerSHooda त्याग तपस्या बलिदान की देवी श्रीमति सोनिया गाँधी जिन्दाबाद,0
'सुशांत सिंह राजपूत सीबीआई जांच के बाद पालघर का भी जांच होना चाहिए सीबीआई से यह भारत की आवाज है 🙏,0
'विधायक महोदय श्री अमीन कागजी का हार्दिक आभार।,0
'@INCUPEast @AjayLalluINC इसी को बोलते है असली टाइगर @AjayLalluINC  जी जिंदाबाद,0
'@ZeeNewsHindi हज़ारों मुसलमानों ने रमज़ान में भी योग निमंत्रण स्वीकार किया मगर इफ़्तार पार्टी में मोदी का न आना एक सीख है।,1
'तू दिल्ली का मुख्यमंत्री था क्या जो दिल्ली दंगों के वक़्त धड़ाधड़ ट्वीट पेल रहा था बे अंडरकवर जिहादी सूवर,2
'@ShyamJokchand @MNatarajanINC राहुल गांधी जिंदाबाद,0
'@mysandeepmishra एन आर सी जरूरी है। जेहादी कागज ढूंढो। बचोगे नहीं।,2
'SSR Death Case: सुशांत सिंह राजपूत के ‘दिमाग’ की भी अटॉप्सी करेगी सीबीआई-\xa0सूत्र,0
'@_MiRchi_MahiRa_ जुम्मा मुबारक हो आपको 🌹,1
'@KaafirVed आमीन😄😄,1
'@ashutosh_lnt @BJP4Maharashtra और जल्दी नहीं है तो दीवाली बाद में खुद मुंबई आ रहा हूं,0
'नया हिजरी  साल 1442 आप सभी को मुबारक।,1
'#माशाअल्लाह    👇 ये होते हैं क़ौम के  बेहतरीन रहबर जो अपने आवाम के  दुःख दर्द में साथ निभाएं  जनाब रजब तैयब एर्दोगा…,1
'जो नेता का लौंडा लाॅकडाउन  कोरोना बीमारी में कभी सड़क पर सहायता करता ना दिखा हो..  🤔 वो जिन्दाबाद क्यों  ? Vicky,0
'@TheWeirdMonk @SaketGokhale ये gooo khale क्या घन्टा बोलेगा l माओवादी और जेहादी है sala l पिछवाड़े पे मारो इस chutiye को l,2
'#KnowRealAllah_ThisMuharram अल्लाह हू अकबर किसी जीव हत्या की नहीं कहता है।,1
'@kajal_jaihind ऐसे ही खतम किए जा सकते हैं ये जेहादी,2
'@pilologist आमीन!,1
'@Mrnaseerkhan04 सुभान अल्लाह अल्लाह खैर का मामला फरमाए देर सही दुरुस्त हुआ लाने कामयाबी दी हम सबको,1
"'आलम-ए-इस्लाम को इस्लामिक नया साल ""1442 हिज़री""मुबारक हो!  #islamicnewyear1442 🌹 🌙🌙🌙",1
'@_MahamAarsam_ आमीन,1
'@AshrafFem माशाअल्लाह💐💐,1
'खण्डित चावल खण्डित नारियल और खण्डित इंसान से पूजा नही करवाई जाती। अब इससे ज्यादा क्या लिखू।🤔 #फैजू_कटवा😝😝 ,2
'@RajTiwa56444261 जेहादी वामी है ये,2
@ViGodara @VijayVst0502 @abpnewshindi Bol jai shree Ram....... halala ki paidaish,2
'@Jeet_azadsena #नोटा_जिंदाबाद_है,0
'क्या बे किस जेहादी ने तुझे खबर दी है।,2
'@KINGABDULBHAI1 बेशक माशा अल्लाह,1
'@SantoshYadavMLC @yadavakhilesh हमारे वीर संतोष भैया जिंदाबाद 🙏💪,0
'एक आन्दोलन हुआ था अंग्रेजो भारत छोड़ो   अब आंदोलन होना चाहिए जेहादी भारत छोड़ो   #बैन_देशद्रोही_PFI,2
'# सनातन धर्म संस्कृति को बर्बाद करने वाले # भारत की वर्तमान पीढ़ी इन्हें आदर्श मानते हैं# जेहादी# देशद्रोही,2
'@fazalzami @sanjitamohapatr माशा अल्लाह,1
'आप सभी को इस्लामिक नया साल 1442 हिजरी मुबारक हो। #happynewyear1442,1
'जय श्रीराम 🙏🙏up पुलिस जिंदाबाद,0
'तमाम लोगों को इस्लाम का नया साल मुबारक  1442 हिजरी  अल्लाह सुभाना तलाहा हम सब पर रहम़तों की बारिश बरसाए  आमीन।,1
'@007AliSohrab काका किसी मंदिर का प्रसाद बिस्मिल्लाह पढ़ कर खा सकता है अगर नहीं तो आखिर क्यों,1
'@jamshed_khwaja @unc0mm0n_boy @kunalkamra88 Tu chusalman hai reh gaya 😆 ,2
'कॉन्ग्रेस का जिहादी प्रेम वो अपने विधायक के साथ भी नहीं,2
'सरदार बीएम सिंह जिंदाबाद,0
'@abhishek6164 निःशब्द...बस ऊपर वाला अब रहम कर हम सब पर। आमीन।,1
'@HTiwari12774829 @Syedzabir007 @AcharyaPramodk असलियत थोडै बतायेगा.. जेहादी,2
'पैग़ाम ये दिया है कर्बला में  हुसैन अलैहिस्सलाम ने  तादाद नहीं देखते ज़ुल्म के खिलाफ बोलने में  #TheMessageOfKarbala,1
'@AqeelAhmad092 माशा अल्लाह  सुबहान अल्लाह,1
'@HardikPatel_ हार्दिक पटेल जी जिन्दाबाद जिन्दाबाद जिन्दाबाद जिन्दाबाद जिन्दाबाद जिन्दाबाद राम जन्म वर्मा मुजेहना गोंडा उत्तर प्रदेश,0
'इस तस्वीर को देखने के बाद हीं धोनी और रैना ने क्रिकेट से सन्यास लेने का निश्चय कर लिया  था !! @bjpitc,0
'@RachnaAthiya1 भारतीय शक्ति चेतना पार्टी जिंदाबाद जिंदाबाद,0
'@RealPriyaRajput एक भी जिहादी पकड़ा नहीं जाता,2
'Military option on table if talks fail: Rawat on China via @htTweets  जय हिंद🇮🇳🇮🇳 #हिंदुस्तान_जिंदाबाद,0
'@DrNeerajBora बहुत बहुत सराहनीय कार्य  डाक्टर नीरज बोरा बिधायक जिन्दाबाद,0
'@Bhardwaj_Manoj1 @aajtak बिलकुल सही कहा भाई। और ये मुल्ला पहले ही अपने बातों से साबित कर चुका है ये एक जेहादी है।,2
'@ReallySwara एक जेहादी कम हुआ,2
'@RachnaSinghSP @dimpleyadav जिन्दाबाद,0
'@sheebanaazreal अल्लाह ताला इनको जन्नतुल फ़िरदौस में आला से आला मकाम आता फरमाए आमीन,1
'@SushilSinghMP @ABVPVoice @Bihar_ABVP सुशील चाचा जिंदाबाद,0
'Unsung Heroes of Indian Cricket: Chetan Chauhan क्रिकेट से राजनीति तक का... via @YouTube,0
'@Nimanim12 जेहादी,2
'मुस्लिम कैलेन्डर का नया साल 1442 हिजरी की आप सभी को बहुत-बहुत मुबारकबाद,1
'@Ghaznavi02767 @DanishKaneria61 जेहादी जो मेल था उसको हमने साफ किया था जी 17 बार मोहम्द गोरी हमने माफ् किया था जी।,2
'@AayatSi83737814 खुदा नेक सहालए बननाय आमीन अब्दुलह,1
'@vinodkapri वो वैचारिक जेहादी था।,2
'बसपा सुप्रीमों माननीय बहन कु मायावती जी जिन्दाबाद।,0
