Text,Label
'@SanjeevAnandINC @sambitswaraj अबे जिहादी चुप re,2
"'These two innings of Sachin who did not watch live, he did not watch cricket.",0
'@sambitswaraj The placing of stones on the roof of houses is a reflection of the jihadi mentality. We Sanatans worship stones and do not throw.,2
'@_akrotreena @ terabaapaya45 Extra Discontent in Recession: Another Free on a Wahhabi Jehadi',2
'@TheSamirAbbas  जी को जन्मदिन की ढेर सारी बधाई।बस इंसानियत को बचाए रखिए।स्वस्थ रहिए ऐसे ही बेज़ुबान की आवाज़ को उठाते रहिए।आमीन☺️,1
'@vinodkapri jihadi hi tha koi kali kam was a little ...,2
'@ahmermkhan लाहौल बिला कूवत . जन्नत जाने से चूक गया.अल्लाह फिर से करम फ़रमायेगा. आमीन. 🤔😊,1
'Australian cricket will have to make some compromises to keep the game going: \ xa0 Langer,0
'@akashyadvJP @RJDforIndia @TejYadav14 @yadavtejashwi तेजस्वी यादव जिन्दाबाद 🙏🙏,0
'@IMTAJALI15 @FansYati @DrPreetiverma ओर तुम जिहादी सुवर लग रहे हो।,2
'सीबीआई जांच से पहले चित्र जी सुशांत सिंह राजपूत के केस की जांच पूरी कर लेंगी। @chitraaum,0
'इस्लामिक कैलेंडर का  नया साल मुबारक हो  आज से 1442 हिजरी शुरू,1
Sushant Singh Rajput's death: how people in the film-TV industry go into depression,0
'Kutai is on' Jihadi people are being told the border has been sealed in Bengaluru,2
'@vinodkapri and the jihadi came out of the parking lot.,2
'@Mewati___MoDal ज़रूर आमीन,1
'New facts are coming out every day in the case of Bollywood Actor Sushant Singh Rajput - #SushantSinghRajputDeathCase,0
'@ZeeNewsSports @ZeeNews @imVkohli आज की क्रिकेट के स्टार हैं किंग कोहली,0
"'आलम-ए-इस्लाम को इस्लामिक नया साल ""1442 हिज़री"" मुबारक हो!  IslamicNewYear1442  @Troll_Ziddi_  @Troll_Ziddi",1
'@DrRPNishank @narendramodi @AmitShah @PMOIndia @HMOIndia @HRDMinistry @mygovindia @transformIndia @PIB_India @MIB_India @DDNewslive Karnataka me BJP government kya khel hela. Judge ko bhi nanhi chode. Une bhi corruption me Duba die. Yehi he Modi govt ,0
@VikramR56974129 @BjpSarojini नाम तैमूर रखो या बग़दादी जिस दिन बना जेहादी उसी दिन देंगें जिंदगी से आजादी #जय_श्रीराम,2
'@S_Mariyam_A_786 @M_Zafar_786 @Alpanah51 @mahira_parween @RubinaNaim10 माशाअल्लाह 😍💐  आमीन💐,1
'💚 सभी मुसलमान देशवासियों को इसलामिक नया साल 1442 हिजरी मुबारक हो 💚 #islamicnewyear1442Hijri,1
'@swamidipankar @TwitterIndia is of the jihadi mentality.,2
'@TrueSanyasi @KanganaTeam Jumma Jumma has been debating since yesterday whether I am Janu Momin or something.,2
Today pseudo-religion is heavy on Rajdharma. Ram-Rahim and Ramadan are meaningless today!,2
'@Bakrispecial55 @IndiasMuslims इनसे ज्यादा  जिहादी मानसिकता वाला कोई नहीं.,2
'Jihadis insistent on making another Pakistan',2
'जनता मालिक जिंदाबाद  कोई भी सरकार मज़दूरों कि हितैषी नहीं है,0
'Happy new Islamic year 1442 Hijri Happy islamic new year 😊😊😊,1
'Student unity Zindabad.,0
'Happy New Year of the Hijri 1442 to the New Year of Muslim Calendar,1
'अल्लाह मग़फ़िरत अता फरमाये और जन्नत में आला से आला मुक़ाम अता फरमाये आमीन।,1
'#बसपा_हमारी_शान #बसपा_हमारी_शान  अब की बार बसपा सरकार मिशन 2022 बहन कुमारी मायावती जी ज़िंदाबाद जिंदाबाद।,0
'@ rohigya786 MashaAllah Our brother is making a splash in Sweden with Hindustani tires.,0
"'@anantvijay Poets have been said to be the heart of the saint, often I have seen the poets as stray jihadis.",2
'@ThePushpendra_ जेहादी कॉम नहीं आतंकवादी के पिल्ले हैं ये लोग,2
'@NaazUruba @sayba_naaz ग़लत अल्लाह हाफ़िज़,1
'Cricket is played like this ... 🤔😜🤣😂 @imVkohli @virendersehwag @ ImRo45,0
'आलम-ए-इस्लाम को इस्लामिक साल मुबारक हो  #हिजरी_1442  #IslamicNewYear,1
'Akhilesh Bhaiya Jindabad Jindabad Jindabad Jindabad Jindabad Jindabad. @yadavakhilesh,0
Happy New Year of Islam to all my friends 💕 1442 Hijri,1
"""@Republic_Bharat 'सुशांत सिंह राजपूत को जहर देकर मारा गया'-सुब्रमण्यम स्वामी का बड़ा दावा",0
'@Abhishe73759995 बहिन मायावती जी जिन्दाबाद,0
"'@Pawankhera If we choose the chief from the sacrificial family, then the pain in the stomach of everyone is that if the criminal is the economic criminal, then # democracy # Rahul Gandhi Jindabad",0
Gyan Sheel Ekta Akhil Bharatiya Vidyarthi Parishad Zindabad Jai Shri Ram,0
'@SwetaSinghAT @msdhoni आप भी क्रिकेट देखना छोड़ रहे है क्या 🙃😂अब से ??,0
'Zindabad,0
"'Today I do not like anything, brother, people, and sleep is also a prayer; Allah Hafiz bhai everyone",0
@ RoyalMirza12 @ jpmaurya71 @ Nargis_Ansari72 Let me give you the address and come here and see who wants the pot,2
'Support the Congress MLA victimized by Muslim Jihadi violence. @AcharyaPramodk @rssurjewala,2
'जिन्दाबाद भैया,0
'My new phone cover♥️ दुष्यन्त चोटाला ज़िंदाबाद जननायक जनता पार्टी ज़िंदाबाद ✌️✌️ @BabalBirj @JjpGujjar @GoldySalesh,0
"Muslims not only make punchers, but some Muslims make missiles, then some Rafale blows salute Ahmad Sir and APJ Kalam Sir 🙏🇮🇳 @rajazzmantra @ProfNoorul @speedytohike",1
"'Do a lot of poetry, you will get a jihadi fund. There are severed limbs, not paradise…. 4",2
'@isi_chif @BHISHMA_ सुभान अल्लाह भाई,1
"By now, when will you get a new light?",0
'@ KhubaibRah002 @ ShaikhHuzaifa01 आमीन 😓😓😭,1
'Former cricketer and minister Chetan Chauhan merges in Panchatattva:' life 'from cricket and corona died \ xa0,0
'@khanumarfa यह देश   देशद्रोही सपोले मक्कार जिहादी आतंकी योके लिए नहि है. यह साला राहत कोन है,2
'@shalabhmani @ips_gupteshwar @SushilModi @girirajsinghbjp इशरत जहां के अब्बा कहीं टोपी लगा के इफ्तार खा रहे होंगे।  🤐,1
@RahulGandhi . #राफेल उड़ाने वाले पहले भारतीय पायलट बने कश्मीर के #हिलाल_अहमद  #मुस्लिम सिर्फ पंचर ही नहीं लगाते #राफेल विमान भी उड़ाते हैं ।  ,1
@okeshhh @ Anuj26921922 @ Mahanaatma1 Explain the meaning of Jihadi first.,1
'क्या दीवाली तक अनलॉक में बंद रहेगा भारत? जानिए क्या-क्या खुलने की है आशंका!,0
'@IRounak_ @AjeetKrSinha1 केजरी को भटकाने वाला सबसे बड़ा मवाली एवं पाक परस्ती  जेहादी यही तो है।,2
'@PrernaSuman_ Zindabad Zindabad,0
'@ ModassarPathan1 @ mohitverma11529 @fake_patrakar @ RakeshSinha01 @asadowaisi You are born a Hindu and then you are circumcised and converted to Muslim. That is why people call you like Katwa also. This is the truth.,2
'@myogiadityanath @myogioffice @CMOfficeUP @dgpup .... UP government arrest this jihadi immediately,2
'रे दाउद के चमचों  ये शुक्रवार(जुम्मा) को फिल्में रिलीज करना बंद करो।  रविवार या मंगलवार को रिलीज हुई फिल्में देखेंगे।,0
"'We have developed a strange hobby, people have been upset if I have written, and if I do not write, my heart is disturbed. # BSP Zindabad # # Bheem Commando Zindabad #",0
"Now prepare for the arrival of BSP in UP, all the chances are coming for BSP! Vote votes are everywhere! No need to pay attention! Jai Bhima to everyone!",0
"'@sambitswaraj no longer related, now son is born, now everyone is Hindu ... All Hindus should not vote for BJP and save the country from these jihadis.",2
'@prakashpatelMD Same here  देश को निकम्मा बनाने का श्रेय इन दो चीजों को ही जाता है। हालाकि  क्रिकेट खेला काफी है मैने अच्छे लेवल तक।,0
'@Aakar__Patel Aakar patel जैसे जेहादी पडोस वाले देश मे जा सकते है । इस देश मे तेरा कुछ काम नही है फोद्रिके ।,2
'@AnnuSaini0 माशाअल्लाह। फिर सब कुछ कुर्बान आप पर!,0
'@ nazreens786 Khuda Hafiz 🌼,1
'@awasthis @rahatindori crores of prayers have been accepted. Jihadi poet,2
'Yes this jihadi is no less than a bomb but learn from China how to handle it.,2
"'@thewire_in now the date was also known, so why didn't Randy cry cry jehadi yellow",2
'इजरायल ने हुमन चेन बनाकर Ghaza को बचाने का प्रयास किया और उसके बाद दीवाली भी मनाई #व्यंग #GazaUnderAttack,0
'@rajveerseroniya @SurajKrBauddh @KanganaTeam Suraj Bhaiya Zindabad 💪❣️❣️,0
'@VijayVst0502 @sdeo76 इस्लामिक जिहादी दलित पर अत्याचार करे या ना करे दलित हिंदु ही होता है ।,2
"In the Jama Masjid of Amethi in the Pak month of Ramadan, today Rosa Aftar symbolized brotherhood",1
'Aam Aadmi Party members in Uttarakhand in 2 days ₹ 500000 Congratulations are growing our family Aam Aadmi Party Zindabad,0
'@MohdSul16549454 @sambitswaraj हम भी तेरे अ ल्ला को नहीं मानते।  अगर तेरा अ ल्ला इतना पावरफुल है तो वो तुम्हे मुसलमान ही पैदा क्यों नहीं करता?? काफ़िर क्यों पैदा करता है तुम सबको। फिर अपनी लू ल्ली कटवा कर मुसलमान बनते हो। ,2
'@ WasiuddinSiddi1 Amen. 4,1
'@pankula2z साला जेहादी कोई भी हो उसके घर से संपत्ति जब्त करो,2
'इनका सिर्फ और सिर्फ जेहादी कारगुजारियों में यकीन है. अपना असली चेहरा छुपाने के लिए तमाम narratives बना रखे हैं.,2
'लो भई गद्दार देशद्रोही संघी गंदभक्तो को बीबी का बुलावा भी जेहादी लगता है,2
'@YogiDevnath2 बोए बीज बबूल के तो आम कहाँ से होय? मानसिकता हो जिहादी सम्मान कहाँ से होय?,2
'@ Gulshan74855563 @ChouhanShivraj @drnarottammisra @gireesh_ji @jitupatwari @ digvijaya_28 @OfficeOfKNath Inquilab Zindabad Bharat Mata ki Jai,0
Journalists forgot to tell this crowd was of stray jihadi Muslim youth,2
'@ Deepans34824201 Save Country Party Zindabad Inquilab Zindabad Inquilab Zindabad Inquilab,0
'@NARADRAIBALLIA नेता जी ज़िंदाबाद समाजवादी पार्टी ज़िंदाबाद,0
'@shyam3_sunder @akashtomarips @akashtomarips  जिंदाबाद...न कोई था उनके जैसा न कोई होगा,0
'@_engineer_baba @Ruchhan @rahulroushan अच्छी बात है. सरकार को दीवाली तक इंतजार करना चाहिए उसके बाद स्थिति देखकर निर्णय लें.,0
Happy New Year to all our Islamic brothers along with 1442 Hijri.,1
'@ Syedzabir007 @vinodkapri died jihadi dog,2
'@sengarlive अच्छा ही हुआ एक जेहादी कम हुआ देश मे से,2
'श्वेता सिंह कीर्ति ने रिसेप्शन पार्टी का video किया पोस्ट  जहां बहन को गले लगाकर यूं रोए थे सुशांत सिंह\xa0राजपूत,0
Masha Allah #Israel has just started making Diwali from now #GazaUnderAttack,2
The truth is that Muhammad Ahmad Raza is the name of our faith because - Ahmad Raza has saved our faith or else we would have been in the line of Gustakhane Mustafa who told Rasul's honor that he was a Shirk.,1
'@ azadkhan86 @_garrywalia ass marwa jihadi,2
'@ Rehanbhai786 Jumma Mubarak to you too brother भाई,1
'@seeta_shree_ram @DrKumarVishwas कुशल नृत्यांगना व वैश्या में जो अंतर होता है  वही अंतर साहित्यिकार व इस जेहादी में है।,2
'@abbas_nighat awesome awesome jindabad😊,0
'@Arnabgoshwami88 #चमचें_गुलाम_है  #पालघर_संतो_को_न्याय_दो  #गणपती_बाप्पा_मोरया  #सुशांत_सिंह_राजपूत  @AmarNathBajpai9,0
'Kisan Ekta Zindabad' @Drxprabhubkn,0
'क्रिकेट को बड़ा झटका   माही और रैना ने लिया संन्यास\xa0|,0
'@MlaGopichand @ashokgehlot51 @RajGovOfficial अशोक गहलोत जिन्दाबाद,0
'@Bittu_Tufani बेंगलुरु मुद्दे पर कोंग्रेस की चुप्पी ये सिद्ध कर रही है  कि कोंग्रेस जेहादी वोटबैंक के लिए देश को भी दाव पे लगा सकती है?,2
"'If this jihadi boar is not arrested, I will never vote for BJP next time.",2
'@sasuri01 ओह..सही फरमाया आपने..हमने तो सिर्फ मजाक में कह दिया था..इसीलिए पहले हाहाहा लिख दिया था..नमाजी वाकई बहुत हो जाते है रमजान मे.,1
'@amitmalviya हर दंगे फसाद के पीछे कांग्रेस और जेहादी ही रहेगे l,2
'@cricketnext @rashidkhan_19 क्रिकेट बिना दर्शकों के कुछ फीका सा लगता है दर्शक क्रिकेट की जान हैं।,0
"'@AjazkhanActor India's number 1 was University Nalanda, which was destroyed by your Jihadi ancestors.",2
'@ NehaShi40515964 B.S.P Jindabad is a victory in unity only.,0
'@MahiAmbedkar बहुजन समाज पार्टी जिंदाबाद।,0
मित्रो एक हफ्ते में 2 ईद है 2 जेहादी कहा गए,2
"'Hindus stay organized like this, the jihadi left wing, the misery will crush the hearts of every serpent. 2/2 Sincerely ✍️ @ subhashpatel055",2
#KnowRealAllah_ThisMuharram अल्लाह कबीर की इबादत करनी चाहिए। लड़ाई झगड़ों को याद रखने के लिए शुरू की गई मुहर्रम जैसी गलत परंपराएं मोक्ष का नहीं बल्कि पतन का कारण बन सकती हैं।,2
'Jehadi Jahils like @MdshafiuddinMd @sudhirchaudhary spread the corona and remained untouched!,2
'    डिलेवरी एक दिन पहले    डाक्टरों जिन्दाबाद।,0
'@ 007AliSohrab @NitishKumar The rioters are either jahil jehadis or terrorists,2
"'@ sushantf3 Now you don't even feel like watching a movie, missing you Sushant Singh Rajput #JusticeForSushantSinghRajput",0
'@ Gurpree33600028 @ Chetan8120 @harsha_kavi_ @bhupeshbaghel @OmarAbdullah Vibrator uncle ... 🙂 Usne kiya to tum bhi bhed-bakri ki tarah use follow karke moblynching karoge? What kind of a justification is that? \ U0001f972 Yeah! Mai ek Brahman Hindu hokar chusalman ho gaya just because I disagree with you ... Aur Mukhtar Naqvi to Sarswat Brahman hai 🤣 Hai naa ??,2
'@AmanChopra_ The way the Ghadars are threatening the country proves their Islamic Jihadi mentality. Restriction on their population is very important.,2
"'@INCIndia Madarsha imprint Guar Mulla's illegitimate child, Madappuddhi Pappu, you were not seen by the Jamaati Mullay",2
'@Eventide_N जेहादी था स्साला😠🐽  चलो बोझ ही काम हुआ☹️,2
"'@Aninavsup Ye M @ D @ Rachhod Chusalman learns from his chudambar, why don't all these reprimand their mullahs",2
"'Happy new year to all my friends, very happy #Moharam",1
'@ DaudKhan3283 MashaAllah,1
'@nikhat69 माशा अल्लाह बहुत खुबसूरत मशवरा दिए हैं आप जजा कल्लाह 🌹🌹,1
'@yadavakhilesh @ proframgopalya1 Akhilesh Yadav Zindabad Samajwadi Party Zindabad I Vinod Yadav Gonda Assembly 301 Gaura Chowki 8882272539,0
'@ irfan1687gmail1 Jai Ho Shri @RahulGandhi Ji Zindabad,0
'Riots and arson are being carried out in Sweden with slogans of Allah Hu Akbar to discredit Muslims,1
'@The_RealArvind @OpIndia_com Jihadi with white kurta.,2
'@Vikshipt @ Gyan1590 @mystic_shiva brotherhood zindabad✌️🤘🤘😅😅,0
@ nainakala92 @ KumariKarki4 Shun Oli China and Jihadi Save Nepal ..,2
'@Ghazi_Roushan Mashaallah,1
"'@SalmanNizami_ चैन बनाकर खड़ा एक जेहादी ""चल बन गया ना वीडियो अब बन्द कर कैमरा।""",2
@ Ravishk256 @RahulGandhi Yeh hai ravish kumar that the reality is that every jihadi will have connections with every terrorist,2
"'@kajal_jaihind Ram temple trends are coming very fast, Congressmen are going to Jihadi?",2
. #Hilal_Ahmad #Muslim of Muslims became the first Indian pilot to fly #Rafael. Not only do punchers fly #Rafael aircraft also fly.,1
"'I wish you a lot of happy Islam for the new year, very happy Badi 1442 Hijri",1
'सारे मुसलमान हरामी जेहादी देशद्रोही काफिर और आतंकबादी दंगाई होता है,2
'@ JainKiran6 @ aliaa08 The right thing is how a useless man has gone to the age of Diwali and wants to burst firecrackers.,0
'Jihadis and terrorists do not believe in the Supreme Court ... like you.,2
'@YogbhartiPreeti Bscp जिन्दाबाद,0
'@KapilMishra_IND सारे जिहादी मुसलमान कौम के है,2
'Jehadi is the kingdom of Didi. Hindu should be one.,2
'आप सभी को इस्लामिक नया साल की मुबारकबाद। #1442 वीं हिजरी। की मुबारकबाद।,1
'बाबर के नुमाइंदो के पीछे लगी है आग  अब ऐ जेहादी तू पायजामा उठाके भाग  #बाबरी_एक_कलंक_थी,2
"@DeepikaSRajawat You have made many people homeless, got them burnt, gave life's sorrow to their lives, just for their power hunger Corona epidemic is a disaster, which a person is trying to get rid of everyone's hunger. Will not let everyone die",0
'@AkhtarD_ WALAIKUM ASSALAM 💐 💐 💐 ❤️ बिल्कुल माशा अल्लाह बहुत खूब हक़ है 💐 💐 💐 ❤️  JANAB DANISH AKHTAR SAHAB,1
@ MdAzad32048067 @Khan__Sk @ THENAAZ2 आमीन 🤣,1
"The Pakistani Nawab's child ""Wau"" missed out. They should go on a permanent Haj pilgrimage. forever",0
'भारत रत्न उस्ताद बिस्मिल्लाह खान की धरोहर – कुछ पुरानी तस्वीरे और वारिस का तमगा लिये सिप्पू मिया से नये सवाल,1
'@RajatSharmaLive @indiatvnews ago covid -19 now jihadi-20 will all the same precautions be done in it?,2
'@_sabanaqvi @irfhabib Don't make a judge a Jihadi Muslim,2
'मा का ढाका और काका तुम्हारी दो कौड़ी के पैदाइशी धर्म बदल हुए गद्दार जेहादी 🐷,2
'सऊदी अरब सरकार ने अरबी में भगवद्गीता रिलीज की लेकिन यहां तो भारत माता जय बोलने से इस्लाम खतरे में आ जाता,2
'@TheDeepak2020In जेहादी आंतकवादी होते है,2
'@__Aafia__ अल्लाह हाफ़िज़  शब्बाख़ैर,1
'सरकार कृषि उपज सर्मथन मूल्य पर खरीदी करे तो दिवाली नही तो दिवाला *#किसान_त्रस्त_सरकार_मस्त,0
'@tehseenp ये जेहादी सूअर कभी नहीं सुधरेंगे तहसीन भाई इनके लिए सरिया के अलवा कोई कोर्ट बड़ी नहीं है बेहूदे और हरामखोरो की फौज हैं ये 😡😡,2
"'@advmajeedmemon Junaid and Akhlakh, who was famous in his life, tell jihadi. Both of them were also famous after death.",2
'@MsStilettoes Mullah race to Masjid to Jehadi race to Turkey.,2
All railway employees will be out! Private company to hire new staff on 11-year contract!,0
'#यूपी_पुलिस_जिंदाबाद,0
'@SHIFUJIJAIHIND इंकलाब जिंदाबाद,0
'Happy Islamic New Year. @Khan___Sk @Danish_Tell,1
'#jihadi #जिहादी,2
Jason \ xa0 Gillespie becomes head coach of South Australia cricket team,0
'#Bscp India. Indian Shakti Chetna Party Jindabad Sandhya Didi Jindabad Drug Free India,0
@Meenaks28251057 दोगले जिहादी,2
"'आलम-ए-इस्लाम को इस्लामिक नया साल ""1442 हिज़री"" मुबारक हो!  🙏@AtherZai🙏  #IslamicNewYear1442",1
'एमएस धोनी अंतरराष्ट्रीय क्रिकेट को अलविदा कहा#NavdeepToday via @YouTube,0
'२ दिन पहले ही पोस्ट किया था कल DM साहब का transfer हो गया योगी आदित्यनाथ जी जिन्दाबाद,0
"'@ShayarImran was not a soldier of the pen Madharchod used to abuse the Hindus with Shayari, Prime Minister Atal Vihari did not leave Vajpayee as a jihadi.",2
'@Sudhir_mishr बॉयकॉट बॉलीवुड खान  गैंग और दूसरे इस्लामिक जेहादी देश द्रोही जमात।। सालों को हत्थ में कटोरा थमा दो।।।। जय जय श्री राम।।,2
'jalrijal_sangita Kulman Sir Zindabad,0
"'@ZeeNewsEnglish, hold on to China and tear down the whole country (the root of the road is the same) I think Diwali Dussehra New Year will also have to be weary?",0
"'@ZeeNews @ aliaa08 @MaheshNBhatt, all the countrymen must dislike this. No one can support a jihadi mentality.",2
'आमीन आमीन बोलना है जनाबेआला,1
'@SanjayV_INC @RahulGandhi Rahul Gandhi Jindabad,0
"'@Rofl_Swara Ask the same thing to Islamic Jihad, what happened in Kashmir",2
Hassli jihadis never do riot on @Nargis_Ansari72,2
"'Munawar Rana is a jihadi poet, there should be action on the Supreme Court for this kind of comment.",2
'Indian National Congress Zindabad,0
'हम हैं मुश्ताक़ और वो बे ज़ार या इलाही ये माजरा क्या है। #OneRupeeContempt #PrashantBhushan,1
'Sushant Singh Rajput: CBI to interrogate Sidharth Pithani \ xa0!,0
"'Mumbai: Siddharth Pithani, friend of Sushant Singh Rajput and cook Neeraj arrive at DRDO guest house. #Maharashtra",0
'@DainikBhaskar @sardesairajdeep this is jihadi.,2
"'आलम-ए-इस्लाम को इस्लामिक नया साल ""1442 हिज़री"" मुबारक हो! 🌹",1
'@aneesrajasp MashaAllah bhaiya ji,1
'The jihadist approach of hardcore-hypocrites is a big danger to the country! 👇Astine snakes👇 (These rioters should be made foxes by killing),2
'@ VandeMatram108 @JavedEkrama @SureshChavhanke is the only jihadi boar coming from the gross.,2
'RabPrabhatmG uruGurujiBallia @sambitswaraj Amen,1
'Big news ... 2 players of South Africa cricket team get stunned after being infected with Corona,0
"'If I write the whole thing openly, who will get my bail? I am Indian Muslim, who will raise my voice for me #Drkafeelkhanwantsjustice",1
'अब्दुल देश को उतना ही प्यार करता है जितना अपनी बकरी से करता है  #जिहादी_कोम  #मुसलमान_भारत_पर_अत्याचार_बंद_करे,2
'Jihadi Memuna Khatun',2
'जिहादी #सोच का जवाब #सनातन_संस्कृति के ही पास है। #जय_सनातन_धर्म,2
'@AnitaPal__ you have complete knowledge of cricket.,0
'https://t.co/ncvLjNyVTx Sushant Singh Rajput Case: CBI team arrives at resort where Sushant stayed for 2 months #SushantSinghRajputDeathCase,0
'ये वही लोग हैं जिन्होंने सुशांत सिंह राजपूत का करियर खराब करने में कोई कसर बाकी नहीं रखी थी,0
'@BiharDlrs General Amin Post 550 should be appointed as soon as possible,1
'@aa__khyal @imrashid18 माशा अल्लाह,1
'@GoswamiArnaw @SanyogeetaSinha only the upper caste vote bank will no longer have its right or if nota not alive,0
'दिवाली के बाद हों नीट  जी2020 और इसी तरह की अन्य परीक्षाएं,0
'@ArunrajbharSbsp @JageshwarRajbh1 जय सुहेलदेव जय सरदार पटेल भागीदारी शंकल्प मोर्चा जिन्दाबाद,0
'लहरी जी जिंदाबाद @RahulGandhi @priyankagandhi @narendramodi @rahulkanwal @akhileshsharma1 @vikasbha,0
'@DoctorRicha_IND will be another jihadi pedestal who is also from another Hindu girl,2
'@ NoorAhmadAzhar4 @ProfNoorul @ Nargis_Ansari73 @sabri_nazia 1442 Happy Hijri visit,1
'@TheMamtaDagar @SalmanNizami_ जी बिल्कुल सत्य बात है आपकी यह जिहादी गद्दार है,2
Boycott Lal Singh Chadha Pathan Kabhi Eid Kabhi Diwali.,1
"'Thinking is what happened to Sushant Singh Rajput. If he were with a common man, in which birth would he get justice? 4",0
'Akshay Kumar's' Suryavanshi 'and Ranveer Singh's '83' will be released this year on Diwali - Christmas \ xa0,0
'@ramlalsharmabjp @JPNadda @ BJP4India @ BJP4Rajasthan @DrSatishPoonia @chshekharbjp Bharatiya Janata Party Zindabad,0
'@ kashaf512 @Khan___Sk Mashallah now keep ALLAH happy just like Amen,1
"'@CM_Yogi_ country traitor, jihadi jahil",2
'The silence of the Congress on the Bengaluru issue is proving that the Congress can also claim the country for the Jehadi votebank?,2
'@amitjogi everyone's happiness and sorrow companions who carry everyone together,0
'@ imMAK02 to enter Ammi Jaan's hut and then the jehadi,2
'#Maharashtra: Muslim brother donated Hindu sisters,1
Happy new year to 'Alam e Islam. 1442 Hijri. #Islamic_New_Sal_1442h #Happy_Islamic_New_Year,1
'@shumaira_khan ईद मुबारक आपको भी  सलाह देने के लिए धन्यवाद!,1
'आलमे इस्लाम को इस्लामिक नया साल (खैर) 1442 हिजरी मुबारक...💐💐💐,1
'@bhupeshbaghel bhupesh bhaiya zindabad jai congress',0
Narcotics Control Bureau entry in Sushant Singh Rajput case #JusticeForSushantSinghRajput @aajtak @,0
'@priyankagandhi ज़िंदाबाद श्री मती प्रियंका गांधी वाड्रा जी।,0
"'Yajid of the times cannot be sold in the hands .. I am Husseini, no deen traitor ... Happy Islamic New Year @naqvimukhtar",1
'@samajwadiparty इन्ना लिलाही वा इन्ना इलाही राजी उन,1
'@Ritiikaa_ @Troll_Ziddi Ooh our @Troll_Ziddi sister followed ... Then Eid Diwali both happened.,0
'Clean the jihadi terrorist @PMOIndia,2
'Happy Islamic New Year to all of you 1/1/1442 Hijri Allah we all protect you from Corona. Amen.,1
"'When you are a leader, the statement will also be Masha Allah. What is logic",0
"'Yogi ji is a disciple of Gorakhnath, played with embers, Gunda jihadi has to beat the vehicle",2
'Happy New Year of Islam 1442 Hijri,1
'@sumairakh zindabad 🙏💐 very good wishes 🙏,0
'Won't let the poor buy the 10 rupee Chinese fight on Diwali and Ambani will buy the entire ticket for the whole 😏😏 Wow your nationalism' @pinkichaubey,0
'Allah Hafiz Allah keep all of you happy. Amen.,1
'थोड़ा ऊपर-नीचे है  पर.. पूरा महीना मलमास रमज़ान के साथ रहा... ☺ @DrKumarVishwas @SrBachchan @AAPforIndians @UP_2017,1
'@vikasbha @ Deepak141516 These brother-in-law traitors Jehadi puppets can never be loyal to Hindus and Hindustan.,2
"'@PAPA__Tweets @ Chandra79757719 Watch jihadi media and send the same, you will be happy to see the goths",2
'Will have to fight in the end will not be able to run away! This Jihadi fire will reach every person !!,2
'@abhilashBJPmp @MPBJYM @ BJP4India @ BJP4MP @BJYM @narendramodi @AmitShah @JPNadda Bharatiya Janata Yuva Morcha Jindabad,0
'@ShilpiSinghINC @RahulGandhi @PoliticalWire_ Sonia Gandhi Zindabad 🙏🙏,0
"'If people buy light fought on Diwali from Janta China, then the traitor and Ambani ji #TikTok even if they are patriotic ..! - Awake, wake up countryman ...",0
"'I love my country and the soil of this country, I am Muslim but I do not like BJP at all. Am I a traitor?",1
Zafar Islam has already nominated for this seat from BJP.,0
Jazak Allah khair brother Amen Summa Amen,1
'अल्लाह ताला आप को जल्द से जल्द सेहतयाब फरमाए आमीन।,1
'@ anardeenkhan_7 MashaAllah!,1
'@SurenderModi3 @kartikkc13 @madeforbrettLEE Pisslam wo hai jisme dallah ki ibadat hoti hai. Aur popat Mahamad hai jisme samgha chusalman 🤣🤣 ,2
'@ShayarSalman मीडिया एकता जिन्दाबाद,0
AIIMS investigating probe in Sushant Singh Rajput death case #SushanthSinghRajput,0
"""Worried about not getting credit for the film Chichhore"" Chetan Bhagat via @SurbhiSaloni on Sushant Singh Rajput",0
"'@chitraaum @RahulGandhi When will you think about other problems in the country except Sushant Singh Rajput. Tell me, ma'am. Jai Hind.",0
'@RahiBabita @Uppolice Zindabad,0
'@BhimArmyChief Very well Mashaallah,1
'@thakkar_sameet @Dev_Fadnavis @RajThackeray @ BJP4Maharashtra @mnsadhikrut It was yet to be seen that iftar will also vote in a few days.,0
'@vinodkapri Tribute to Kaun Hai Yeh and Kahe. A poet jihadi came to an end.,2
'@ Rupeshhwani3453 @aajtak Agar jo bejuban jeevo ko markr apne hulla pulla kulla ko khus krta hai agar ye na kr to bhi dekh ki tarakki ho skti hai. Soor ki tarah bachche na paida kr to bhi tarakki ho skti. Chuslim ka 1947 ke baad se kya yogdan hai bharat ke vikas me btayega mujhe,2
'Political rhetoric in Sushant Singh Rajput case is increasing (@kamleshsutar),0
"""This is probably the reason why Dhoni retired from cricket."" @Msdhoni",0
'@ abhinandan_05 @ 4el4xpUJQBSjzvE @rahatindori wild jihadi Hindu malevolent Ram and nation malevolent boar was O Jehadi Shire Indouri!,2
"There was no conversation in the last 1 year between filmmaker Sandeep Singh and Sushant Singh Rajput, who described Sushant as a close friend.",0
'Jihad group not the first jihadi group to come on the road,2
'@RanaAyyub तेरी  जेहादी भक्ति करेगा,2
'चौधरी अजित सिहं जिन्दाबाद  जयंत चौधरी जिन्दाबाद  राष्ट्रीय लोकदल जिन्दाबाद,0
